dataset_id,workflow,model_family,strategy,iteration,rmse
DS15,mc.lm_SMOTEB,lm,SMOTEB,21,0.021194573287877525
DS15,mc.lm_SMOTEB,lm,SMOTEB,22,0.021799592625965696
DS15,mc.lm_SMOTEB,lm,SMOTEB,23,0.02040950796989898
DS15,mc.lm_SMOTEB,lm,SMOTEB,24,0.019964095793559226
DS15,mc.lm_SMOTEB,lm,SMOTEB,25,0.018528439865985062
DS15,mc.lm_SMOTEB,lm,SMOTEB,26,0.01796001600877439
DS15,mc.lm_SMOTEB,lm,SMOTEB,27,0.016940445750251054
DS15,mc.lm_SMOTEB,lm,SMOTEB,28,0.016789036159248504
DS15,mc.lm_SMOTEB,lm,SMOTEB,29,0.01613825949599735
DS15,mc.lm_SMOTEB,lm,SMOTEB,30,0.014655559950962769
DS15,mc.lm_SMOTEB,lm,SMOTEB,31,0.01719267355934566
DS15,mc.lm_SMOTEB,lm,SMOTEB,32,0.016024680739823795
DS15,mc.lm_SMOTEB,lm,SMOTEB,33,0.01540253645391263
DS15,mc.lm_SMOTEB,lm,SMOTEB,34,0.01540158506553345
DS15,mc.lm_SMOTEB,lm,SMOTEB,35,0.01585095368356714
DS15,mc.lm_SMOTEB,lm,SMOTEB,36,0.0155284062558516
DS15,mc.lm_SMOTEB,lm,SMOTEB,37,0.015594871205537795
DS15,mc.lm_SMOTEB,lm,SMOTEB,38,0.0164776488310032
DS15,mc.lm_SMOTEB,lm,SMOTEB,39,0.015801863539570853
DS15,mc.lm_SMOTEB,lm,SMOTEB,40,0.01736939024677203
DS15,mc.lm_SMOTEB,lm,SMOTEB,41,0.01608047095324611
DS15,mc.lm_SMOTEB,lm,SMOTEB,42,0.01535239044679596
DS15,mc.lm_SMOTEB,lm,SMOTEB,43,0.014154811326697063
DS15,mc.lm_SMOTEB,lm,SMOTEB,44,0.01669803766207765
DS15,mc.lm_SMOTEB,lm,SMOTEB,45,0.015980504593401338
DS15,mc.lm_SMOTEB,lm,SMOTEB,46,0.015569522681385886
DS15,mc.lm_SMOTEB,lm,SMOTEB,47,0.014658753573617374
DS15,mc.lm_SMOTEB,lm,SMOTEB,48,0.014545247344493244
DS15,mc.lm_SMOTEB,lm,SMOTEB,49,0.011529948584905343
DS15,mc.lm_SMOTEB,lm,SMOTEB,50,0.013439213570623302
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,1,0.024539489590772873
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,2,0.02658388910517323
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,3,0.025005081481842054
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,4,0.02211429640359564
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,5,0.023191680597005552
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,6,0.0237153847638624
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,7,0.023467709311422714
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,8,0.021959212584717783
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,9,0.023776481838563047
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,10,0.02343042198647803
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,11,0.021781780194131767
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,12,0.023986589315784342
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,13,0.022391976820213867
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,14,0.0228039262566553
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,15,0.022914248295121543
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,16,0.023533214562626772
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,17,0.02195526776077771
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,18,0.023869680581055003
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,19,0.023072448652611825
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,20,0.023831877827603
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,21,0.02375119251759742
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,22,0.024409657148951765
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,23,0.025355307541455853
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,24,0.022831839764305858
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,25,0.020749565366374043
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,26,0.02081217135512717
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,27,0.019327963438800347
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,28,0.018939293237382724
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,29,0.01882163111929212
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,30,0.018583519761675864
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,31,0.020530458857586385
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,32,0.018814151800438668
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,33,0.018180872808699285
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,34,0.018630149322060387
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,35,0.01624226627289353
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,36,0.015442522052323113
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,37,0.020829080230448667
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,38,0.019375379518393777
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,39,0.02202717920520941
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,40,0.01923293479590298
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,41,0.018715189981536883
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,42,0.017275051077658865
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,43,0.017884716055898774
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,44,0.01630313078394204
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,45,0.01658741369965616
DS15,mc.lm_SMOTETPhi,lm,SMOTETPhi,46,0.01767227087083938
